Order Id,Budget,Cities Name,,Date Of Birth,Description
10548,1700,Charleston,,8/31/1989,Wine
10549,1800,St. Augustine,,9/6/1964,Antiques/Flea Markets
10549,1800,St. Augustine,,9/6/1964,Comedy Clubs
10549,1800,St. Augustine,,9/6/1964,Fine Dining
10549,1800,St. Augustine,,9/6/1964,Food Markets
10549,1800,St. Augustine,,9/6/1964,Historic Sites
10549,1800,St. Augustine,,9/6/1964,History Museums
10549,1800,St. Augustine,,9/6/1964,Live Music
10549,1800,St. Augustine,,9/6/1964,Local Boutiques
10549,1800,St. Augustine,,9/6/1964,Musical Theater
10549,1800,St. Augustine,,9/6/1964,Parks + Gardens
10549,1800,St. Augustine,,9/6/1964,Plays
10549,1800,St. Augustine,,9/6/1964,Spas
10549,1800,St. Augustine,,9/6/1964,Thrift Stores
10549,1800,St. Augustine,,9/6/1964,Wine
10549,1800,St. Augustine,,5/19/1965,Antiques/Flea Markets
10549,1800,St. Augustine,,5/19/1965,Comedy Clubs
10549,1800,St. Augustine,,5/19/1965,Fine Dining
10549,1800,St. Augustine,,5/19/1965,Food Markets
10549,1800,St. Augustine,,5/19/1965,Historic Sites
10549,1800,St. Augustine,,5/19/1965,History Museums
10549,1800,St. Augustine,,5/19/1965,Live Music
10549,1800,St. Augustine,,5/19/1965,Local Boutiques
10549,1800,St. Augustine,,5/19/1965,Musical Theater
10549,1800,St. Augustine,,5/19/1965,Parks + Gardens
10549,1800,St. Augustine,,5/19/1965,Plays
10549,1800,St. Augustine,,5/19/1965,Spas
10549,1800,St. Augustine,,5/19/1965,Thrift Stores
10549,1800,St. Augustine,,5/19/1965,Wine
10550,3000,Seattle,,11/10/1992,Bakeries + Desserts
10550,3000,Seattle,,11/10/1992,Biking
10550,3000,Seattle,,11/10/1992,Bookstores
10550,3000,Seattle,,11/10/1992,Cafes + Coffee Shops
10550,3000,Seattle,,11/10/1992,Craft Beer
10550,3000,Seattle,,11/10/1992,Fine Dining
10550,3000,Seattle,,11/10/1992,Hiking
10550,3000,Seattle,,11/10/1992,Historic Sites
10550,3000,Seattle,,11/10/1992,History Museums
10550,3000,Seattle,,11/10/1992,Hole-In-The-Wall Restaurants
10550,3000,Seattle,,11/10/1992,Live Music
10550,3000,Seattle,,11/10/1992,Parks + Gardens
10550,3000,Seattle,,11/10/1992,Wine
10550,3000,Seattle,,3/26/1993,Bakeries + Desserts
10550,3000,Seattle,,3/26/1993,Biking
10550,3000,Seattle,,3/26/1993,Bookstores
10550,3000,Seattle,,3/26/1993,Cafes + Coffee Shops
10550,3000,Seattle,,3/26/1993,Craft Beer
10550,3000,Seattle,,3/26/1993,Fine Dining
10550,3000,Seattle,,3/26/1993,Hiking
10550,3000,Seattle,,3/26/1993,Historic Sites
10550,3000,Seattle,,3/26/1993,History Museums
10550,3000,Seattle,,3/26/1993,Hole-In-The-Wall Restaurants
10550,3000,Seattle,,3/26/1993,Live Music
10550,3000,Seattle,,3/26/1993,Parks + Gardens
10550,3000,Seattle,,3/26/1993,Wine
10551,2000,Seattle,,12/14/1989,Art Galleries
10551,2000,Seattle,,12/14/1989,Art Museums
10551,2000,Seattle,,12/14/1989,Bakeries + Desserts
10551,2000,Seattle,,12/14/1989,Bookstores
10551,2000,Seattle,,12/14/1989,Cafes + Coffee Shops
10551,2000,Seattle,,12/14/1989,Cocktails
10551,2000,Seattle,,12/14/1989,Comedy Clubs
10551,2000,Seattle,,12/14/1989,Historic Sites
10551,2000,Seattle,,12/14/1989,History Museums
10551,2000,Seattle,,12/14/1989,Hole-In-The-Wall Restaurants
10551,2000,Seattle,,12/14/1989,Local Boutiques
10551,2000,Seattle,,12/14/1989,Musical Theater
10551,2000,Seattle,,12/14/1989,Plays
10551,2000,Seattle,,12/14/1989,Spas
10551,2000,Seattle,,12/14/1989,Wine
10551,2000,Seattle,,3/9/1991,Art Galleries
10551,2000,Seattle,,3/9/1991,Art Museums
10551,2000,Seattle,,3/9/1991,Bakeries + Desserts
10551,2000,Seattle,,3/9/1991,Bookstores
10551,2000,Seattle,,3/9/1991,Cafes + Coffee Shops
10551,2000,Seattle,,3/9/1991,Cocktails
10551,2000,Seattle,,3/9/1991,Comedy Clubs
10551,2000,Seattle,,3/9/1991,Historic Sites
10551,2000,Seattle,,3/9/1991,History Museums
10551,2000,Seattle,,3/9/1991,Hole-In-The-Wall Restaurants
10551,2000,Seattle,,3/9/1991,Local Boutiques
10551,2000,Seattle,,3/9/1991,Musical Theater
10551,2000,Seattle,,3/9/1991,Plays
10551,2000,Seattle,,3/9/1991,Spas
10551,2000,Seattle,,3/9/1991,Wine
10552,1700,Washington,,9/24/1992,Antiques/Flea Markets
10552,1700,Washington,,9/24/1992,Biking
10552,1700,Washington,,9/24/1992,Comedy Clubs
10552,1700,Washington,,9/24/1992,Food Markets
10552,1700,Washington,,9/24/1992,Hiking
10552,1700,Washington,,9/24/1992,Historic Sites
10552,1700,Washington,,9/24/1992,History Museums
10552,1700,Washington,,9/24/1992,Hole-In-The-Wall Restaurants
10552,1700,Washington,,9/24/1992,Live Music
10552,1700,Washington,,9/24/1992,Local Boutiques
10552,1700,Washington,,9/24/1992,Parks + Gardens
10552,1700,Washington,,9/24/1992,Spas
10552,1700,Washington,,9/24/1992,Thrift Stores
10552,1700,Washington,,12/2/1993,Antiques/Flea Markets
10552,1700,Washington,,12/2/1993,Biking
10552,1700,Washington,,12/2/1993,Comedy Clubs
10552,1700,Washington,,12/2/1993,Food Markets
10552,1700,Washington,,12/2/1993,Hiking
10552,1700,Washington,,12/2/1993,Historic Sites
10552,1700,Washington,,12/2/1993,History Museums
10552,1700,Washington,,12/2/1993,Hole-In-The-Wall Restaurants
10552,1700,Washington,,12/2/1993,Live Music
10552,1700,Washington,,12/2/1993,Local Boutiques
10552,1700,Washington,,12/2/1993,Parks + Gardens
10552,1700,Washington,,12/2/1993,Spas
10552,1700,Washington,,12/2/1993,Thrift Stores
10553,3000,Seattle,,3/26/1979,Antiques/Flea Markets
10553,3000,Seattle,,3/26/1979,Art Galleries
10553,3000,Seattle,,3/26/1979,Art Museums
10553,3000,Seattle,,3/26/1979,Bakeries + Desserts
10553,3000,Seattle,,3/26/1979,Cafes + Coffee Shops
10553,3000,Seattle,,3/26/1979,Cocktails
10553,3000,Seattle,,3/26/1979,Craft Beer
10553,3000,Seattle,,3/26/1979,Fine Dining
10553,3000,Seattle,,3/26/1979,Food Markets
10553,3000,Seattle,,3/26/1979,Historic Sites
10553,3000,Seattle,,3/26/1979,History Museums
10553,3000,Seattle,,3/26/1979,Hole-In-The-Wall Restaurants
10553,3000,Seattle,,3/26/1979,Live Music
10553,3000,Seattle,,3/26/1979,Local Boutiques
10553,3000,Seattle,,3/26/1979,Parks + Gardens
10553,3000,Seattle,,3/26/1979,Spas
10553,3000,Seattle,,3/26/1979,Thrift Stores
10553,3000,Seattle,,3/26/1979,Wine
10553,3000,Seattle,,4/3/1982,Antiques/Flea Markets
10553,3000,Seattle,,4/3/1982,Art Galleries
10553,3000,Seattle,,4/3/1982,Art Museums
10553,3000,Seattle,,4/3/1982,Bakeries + Desserts
10553,3000,Seattle,,4/3/1982,Cafes + Coffee Shops
10553,3000,Seattle,,4/3/1982,Cocktails
10553,3000,Seattle,,4/3/1982,Craft Beer
10553,3000,Seattle,,4/3/1982,Fine Dining
10553,3000,Seattle,,4/3/1982,Food Markets
10553,3000,Seattle,,4/3/1982,Historic Sites
10553,3000,Seattle,,4/3/1982,History Museums
10553,3000,Seattle,,4/3/1982,Hole-In-The-Wall Restaurants
10553,3000,Seattle,,4/3/1982,Live Music
10553,3000,Seattle,,4/3/1982,Local Boutiques
10553,3000,Seattle,,4/3/1982,Parks + Gardens
10553,3000,Seattle,,4/3/1982,Spas
10553,3000,Seattle,,4/3/1982,Thrift Stores
10553,3000,Seattle,,4/3/1982,Wine
10553,3000,Seattle,,4/23/1983,Antiques/Flea Markets
10553,3000,Seattle,,4/23/1983,Art Galleries
10553,3000,Seattle,,4/23/1983,Art Museums
10553,3000,Seattle,,4/23/1983,Bakeries + Desserts
10553,3000,Seattle,,4/23/1983,Cafes + Coffee Shops
10553,3000,Seattle,,4/23/1983,Cocktails
10553,3000,Seattle,,4/23/1983,Craft Beer
10553,3000,Seattle,,4/23/1983,Fine Dining
10553,3000,Seattle,,4/23/1983,Food Markets
10553,3000,Seattle,,4/23/1983,Historic Sites
10553,3000,Seattle,,4/23/1983,History Museums
10553,3000,Seattle,,4/23/1983,Hole-In-The-Wall Restaurants
10553,3000,Seattle,,4/23/1983,Live Music
10553,3000,Seattle,,4/23/1983,Local Boutiques
10553,3000,Seattle,,4/23/1983,Parks + Gardens
10553,3000,Seattle,,4/23/1983,Spas
10553,3000,Seattle,,4/23/1983,Thrift Stores
10553,3000,Seattle,,4/23/1983,Wine
10553,3000,Seattle,,5/22/1984,Antiques/Flea Markets
10553,3000,Seattle,,5/22/1984,Art Galleries
10553,3000,Seattle,,5/22/1984,Art Museums
10553,3000,Seattle,,5/22/1984,Bakeries + Desserts
10553,3000,Seattle,,5/22/1984,Cafes + Coffee Shops
10553,3000,Seattle,,5/22/1984,Cocktails
10553,3000,Seattle,,5/22/1984,Craft Beer
10553,3000,Seattle,,5/22/1984,Fine Dining
10553,3000,Seattle,,5/22/1984,Food Markets
10553,3000,Seattle,,5/22/1984,Historic Sites
10553,3000,Seattle,,5/22/1984,History Museums
10553,3000,Seattle,,5/22/1984,Hole-In-The-Wall Restaurants
10553,3000,Seattle,,5/22/1984,Live Music
10553,3000,Seattle,,5/22/1984,Local Boutiques
10553,3000,Seattle,,5/22/1984,Parks + Gardens
10553,3000,Seattle,,5/22/1984,Spas
10553,3000,Seattle,,5/22/1984,Thrift Stores
10553,3000,Seattle,,5/22/1984,Wine
10554,1500,Boston,,3/20/1971,Bakeries + Desserts
10554,1500,Boston,,3/20/1971,Bookstores
10554,1500,Boston,,3/20/1971,Cafes + Coffee Shops
10554,1500,Boston,,3/20/1971,Cocktails
10554,1500,Boston,,3/20/1971,Craft Beer
10554,1500,Boston,,3/20/1971,Food Markets
10554,1500,Boston,,3/20/1971,Historic Sites
10554,1500,Boston,,3/20/1971,History Museums
10554,1500,Boston,,3/20/1971,Hole-In-The-Wall Restaurants
10554,1500,Boston,,3/20/1971,Live Music
10554,1500,Boston,,3/20/1971,Parks + Gardens
10555,2000,Philadelphia,,3/27/1961,Bakeries + Desserts
10555,2000,Philadelphia,,3/27/1961,Cafes + Coffee Shops
10555,2000,Philadelphia,,3/27/1961,Comedy Clubs
10555,2000,Philadelphia,,3/27/1961,Historic Sites
10555,2000,Philadelphia,,3/27/1961,History Museums
10555,2000,Philadelphia,,3/27/1961,Hole-In-The-Wall Restaurants
10555,2000,Philadelphia,,3/27/1961,Parks + Gardens
10555,2000,Philadelphia,,3/27/1961,Spas
10555,2000,Philadelphia,,12/7/1987,Bakeries + Desserts
10555,2000,Philadelphia,,12/7/1987,Cafes + Coffee Shops
10555,2000,Philadelphia,,12/7/1987,Comedy Clubs
10555,2000,Philadelphia,,12/7/1987,Historic Sites
10555,2000,Philadelphia,,12/7/1987,History Museums
10555,2000,Philadelphia,,12/7/1987,Hole-In-The-Wall Restaurants
10555,2000,Philadelphia,,12/7/1987,Parks + Gardens
10555,2000,Philadelphia,,12/7/1987,Spas
10556,1000,Oklahoma City,,5/7/1984,Antiques/Flea Markets
10556,1000,Oklahoma City,,5/7/1984,Bakeries + Desserts
10556,1000,Oklahoma City,,5/7/1984,Biking
10556,1000,Oklahoma City,,5/7/1984,Cafes + Coffee Shops
10556,1000,Oklahoma City,,5/7/1984,Cocktails
10556,1000,Oklahoma City,,5/7/1984,Comedy Clubs
10556,1000,Oklahoma City,,5/7/1984,Craft Beer
10556,1000,Oklahoma City,,5/7/1984,Fine Dining
10556,1000,Oklahoma City,,5/7/1984,Food Markets
10556,1000,Oklahoma City,,5/7/1984,Hiking
10556,1000,Oklahoma City,,5/7/1984,Historic Sites
10556,1000,Oklahoma City,,5/7/1984,History Museums
10556,1000,Oklahoma City,,5/7/1984,Hole-In-The-Wall Restaurants
10556,1000,Oklahoma City,,5/7/1984,Live Music
10556,1000,Oklahoma City,,5/7/1984,Local Boutiques
10556,1000,Oklahoma City,,5/7/1984,Parks + Gardens
10556,1000,Oklahoma City,,5/7/1984,Thrift Stores
10556,1000,Oklahoma City,,5/7/1984,Wine
10556,1000,Oklahoma City,,10/22/1988,Antiques/Flea Markets
10556,1000,Oklahoma City,,10/22/1988,Bakeries + Desserts
10556,1000,Oklahoma City,,10/22/1988,Biking
10556,1000,Oklahoma City,,10/22/1988,Cafes + Coffee Shops
10556,1000,Oklahoma City,,10/22/1988,Cocktails
10556,1000,Oklahoma City,,10/22/1988,Comedy Clubs
10556,1000,Oklahoma City,,10/22/1988,Craft Beer
10556,1000,Oklahoma City,,10/22/1988,Fine Dining
10556,1000,Oklahoma City,,10/22/1988,Food Markets
10556,1000,Oklahoma City,,10/22/1988,Hiking
10556,1000,Oklahoma City,,10/22/1988,Historic Sites
10556,1000,Oklahoma City,,10/22/1988,History Museums
10556,1000,Oklahoma City,,10/22/1988,Hole-In-The-Wall Restaurants
10556,1000,Oklahoma City,,10/22/1988,Live Music
10556,1000,Oklahoma City,,10/22/1988,Local Boutiques
10556,1000,Oklahoma City,,10/22/1988,Parks + Gardens
10556,1000,Oklahoma City,,10/22/1988,Thrift Stores
10556,1000,Oklahoma City,,10/22/1988,Wine
10558,1300,Seattle,,6/11/1943,Antiques/Flea Markets
10558,1300,Seattle,,6/11/1943,Bakeries + Desserts
10558,1300,Seattle,,6/11/1943,Bookstores
10558,1300,Seattle,,6/11/1943,Cafes + Coffee Shops
10558,1300,Seattle,,6/11/1943,Craft Beer
10558,1300,Seattle,,6/11/1943,Fine Dining
10558,1300,Seattle,,6/11/1943,Historic Sites
10558,1300,Seattle,,6/11/1943,History Museums
10558,1300,Seattle,,6/11/1943,Hole-In-The-Wall Restaurants
10558,1300,Seattle,,6/11/1943,Local Boutiques
10558,1300,Seattle,,6/11/1943,Thrift Stores
10558,1300,Seattle,,6/11/1943,Wine
10558,1300,Seattle,,9/22/1945,Antiques/Flea Markets
10558,1300,Seattle,,9/22/1945,Bakeries + Desserts
10558,1300,Seattle,,9/22/1945,Bookstores
10558,1300,Seattle,,9/22/1945,Cafes + Coffee Shops
10558,1300,Seattle,,9/22/1945,Craft Beer
10558,1300,Seattle,,9/22/1945,Fine Dining
10558,1300,Seattle,,9/22/1945,Historic Sites
10558,1300,Seattle,,9/22/1945,History Museums
10558,1300,Seattle,,9/22/1945,Hole-In-The-Wall Restaurants
10558,1300,Seattle,,9/22/1945,Local Boutiques
10558,1300,Seattle,,9/22/1945,Thrift Stores
10558,1300,Seattle,,9/22/1945,Wine
10559,1400,San Diego,,9/20/1957,Bakeries + Desserts
10559,1400,San Diego,,9/20/1957,Cafes + Coffee Shops
10559,1400,San Diego,,9/20/1957,Comedy Clubs
10559,1400,San Diego,,9/20/1957,Food Markets
10559,1400,San Diego,,9/20/1957,Live Music
10559,1400,San Diego,,9/20/1957,Musical Theater
10559,1400,San Diego,,9/20/1957,Parks + Gardens
10559,1400,San Diego,,12/30/1958,Bakeries + Desserts
10559,1400,San Diego,,12/30/1958,Cafes + Coffee Shops
10559,1400,San Diego,,12/30/1958,Comedy Clubs
10559,1400,San Diego,,12/30/1958,Food Markets
10559,1400,San Diego,,12/30/1958,Live Music
10559,1400,San Diego,,12/30/1958,Musical Theater
10559,1400,San Diego,,12/30/1958,Parks + Gardens
10560,800,Richmond,,9/9/1955,Antiques/Flea Markets
10560,800,Richmond,,9/9/1955,Art Galleries
10560,800,Richmond,,9/9/1955,Art Museums
10560,800,Richmond,,9/9/1955,Bakeries + Desserts
10560,800,Richmond,,9/9/1955,Cafes + Coffee Shops
10560,800,Richmond,,9/9/1955,Comedy Clubs
10560,800,Richmond,,9/9/1955,Historic Sites
10560,800,Richmond,,9/9/1955,History Museums
10560,800,Richmond,,9/9/1955,Live Music
10560,800,Richmond,,9/9/1955,Local Boutiques
10560,800,Richmond,,9/9/1955,Musical Theater
10560,800,Richmond,,9/9/1955,Parks + Gardens
10560,800,Richmond,,9/9/1955,Plays
10560,800,Richmond,,9/9/1955,Thrift Stores
10560,800,Richmond,,9/9/1955,Wine
10560,800,Richmond,,7/7/1959,Antiques/Flea Markets
10560,800,Richmond,,7/7/1959,Art Galleries
10560,800,Richmond,,7/7/1959,Art Museums
10560,800,Richmond,,7/7/1959,Bakeries + Desserts
10560,800,Richmond,,7/7/1959,Cafes + Coffee Shops
10560,800,Richmond,,7/7/1959,Comedy Clubs
10560,800,Richmond,,7/7/1959,Historic Sites
10560,800,Richmond,,7/7/1959,History Museums
10560,800,Richmond,,7/7/1959,Live Music
10560,800,Richmond,,7/7/1959,Local Boutiques
10560,800,Richmond,,7/7/1959,Musical Theater
10560,800,Richmond,,7/7/1959,Parks + Gardens
10560,800,Richmond,,7/7/1959,Plays
10560,800,Richmond,,7/7/1959,Thrift Stores
10560,800,Richmond,,7/7/1959,Wine
10562,1500,Savannah,,12/12/1994,Antiques/Flea Markets
10562,1500,Savannah,,12/12/1994,Bakeries + Desserts
10562,1500,Savannah,,12/12/1994,Biking
10562,1500,Savannah,,12/12/1994,Cafes + Coffee Shops
10562,1500,Savannah,,12/12/1994,Craft Beer
10562,1500,Savannah,,12/12/1994,Hiking
10562,1500,Savannah,,12/12/1994,Historic Sites
10562,1500,Savannah,,12/12/1994,History Museums
10562,1500,Savannah,,12/12/1994,Hole-In-The-Wall Restaurants
10562,1500,Savannah,,12/12/1994,Live Music
10562,1500,Savannah,,12/12/1994,Parks + Gardens
10562,1500,Savannah,,12/12/1994,Spas
10562,1500,Savannah,,12/12/1994,"Spectator Sports (MLB, NHL, etc.)"
10562,1500,Savannah,,12/12/1994,Thrift Stores
10562,1500,Savannah,,12/12/1994,Wine
10562,1500,Savannah,,2/9/1996,Antiques/Flea Markets
10562,1500,Savannah,,2/9/1996,Bakeries + Desserts
10562,1500,Savannah,,2/9/1996,Biking
10562,1500,Savannah,,2/9/1996,Cafes + Coffee Shops
10562,1500,Savannah,,2/9/1996,Craft Beer
10562,1500,Savannah,,2/9/1996,Hiking
10562,1500,Savannah,,2/9/1996,Historic Sites
10562,1500,Savannah,,2/9/1996,History Museums
10562,1500,Savannah,,2/9/1996,Hole-In-The-Wall Restaurants
10562,1500,Savannah,,2/9/1996,Live Music
10562,1500,Savannah,,2/9/1996,Parks + Gardens
10562,1500,Savannah,,2/9/1996,Spas
10562,1500,Savannah,,2/9/1996,"Spectator Sports (MLB, NHL, etc.)"
10562,1500,Savannah,,2/9/1996,Thrift Stores
10562,1500,Savannah,,2/9/1996,Wine
10563,1950,Savannah,,9/11/1958,Antiques/Flea Markets
10563,1950,Savannah,,9/11/1958,Art Galleries
10563,1950,Savannah,,9/11/1958,Art Museums
10563,1950,Savannah,,9/11/1958,Bakeries + Desserts
10563,1950,Savannah,,9/11/1958,Biking
10563,1950,Savannah,,9/11/1958,Cafes + Coffee Shops
10563,1950,Savannah,,9/11/1958,Craft Beer
10563,1950,Savannah,,9/11/1958,Food Markets
10563,1950,Savannah,,9/11/1958,Hiking
10563,1950,Savannah,,9/11/1958,Historic Sites
10563,1950,Savannah,,9/11/1958,History Museums
10563,1950,Savannah,,9/11/1958,Hole-In-The-Wall Restaurants
10563,1950,Savannah,,9/11/1958,Live Music
10563,1950,Savannah,,9/11/1958,Parks + Gardens
10563,1950,Savannah,,9/11/1958,Thrift Stores
10563,1950,Savannah,,9/11/1958,Wine
10563,1950,Savannah,,2/18/1992,Antiques/Flea Markets
10563,1950,Savannah,,2/18/1992,Art Galleries
10563,1950,Savannah,,2/18/1992,Art Museums
10563,1950,Savannah,,2/18/1992,Bakeries + Desserts
10563,1950,Savannah,,2/18/1992,Biking
10563,1950,Savannah,,2/18/1992,Cafes + Coffee Shops
10563,1950,Savannah,,2/18/1992,Craft Beer
10563,1950,Savannah,,2/18/1992,Food Markets
10563,1950,Savannah,,2/18/1992,Hiking
10563,1950,Savannah,,2/18/1992,Historic Sites
10563,1950,Savannah,,2/18/1992,History Museums
10563,1950,Savannah,,2/18/1992,Hole-In-The-Wall Restaurants
10563,1950,Savannah,,2/18/1992,Live Music
10563,1950,Savannah,,2/18/1992,Parks + Gardens
10563,1950,Savannah,,2/18/1992,Thrift Stores
10563,1950,Savannah,,2/18/1992,Wine
10563,1950,Savannah,,6/25/1996,Antiques/Flea Markets
10563,1950,Savannah,,6/25/1996,Art Galleries
10563,1950,Savannah,,6/25/1996,Art Museums
10563,1950,Savannah,,6/25/1996,Bakeries + Desserts
10563,1950,Savannah,,6/25/1996,Biking
10563,1950,Savannah,,6/25/1996,Cafes + Coffee Shops
10563,1950,Savannah,,6/25/1996,Craft Beer
10563,1950,Savannah,,6/25/1996,Food Markets
10563,1950,Savannah,,6/25/1996,Hiking
10563,1950,Savannah,,6/25/1996,Historic Sites
10563,1950,Savannah,,6/25/1996,History Museums
10563,1950,Savannah,,6/25/1996,Hole-In-The-Wall Restaurants
10563,1950,Savannah,,6/25/1996,Live Music
10563,1950,Savannah,,6/25/1996,Parks + Gardens
10563,1950,Savannah,,6/25/1996,Thrift Stores
10563,1950,Savannah,,6/25/1996,Wine
10564,2000,Denver,,7/31/1991,Antiques/Flea Markets
10564,2000,Denver,,7/31/1991,Art Galleries
10564,2000,Denver,,7/31/1991,Art Museums
10564,2000,Denver,,7/31/1991,Bakeries + Desserts
10564,2000,Denver,,7/31/1991,Biking
10564,2000,Denver,,7/31/1991,Bookstores
10564,2000,Denver,,7/31/1991,Cafes + Coffee Shops
10564,2000,Denver,,7/31/1991,Cocktails
10564,2000,Denver,,7/31/1991,Craft Beer
10564,2000,Denver,,7/31/1991,Food Markets
10564,2000,Denver,,7/31/1991,Hiking
10564,2000,Denver,,7/31/1991,Historic Sites
10564,2000,Denver,,7/31/1991,History Museums
10564,2000,Denver,,7/31/1991,Hole-In-The-Wall Restaurants
10564,2000,Denver,,7/31/1991,LGBTQIA+ Owned Businesses
10564,2000,Denver,,7/31/1991,Live Music
10564,2000,Denver,,7/31/1991,Local Boutiques
10564,2000,Denver,,7/31/1991,Parks + Gardens
10564,2000,Denver,,7/31/1991,"Spectator Sports (MLB, NHL, etc.)"
10564,2000,Denver,,7/31/1991,Thrift Stores
10564,2000,Denver,,7/31/1991,Wine
10564,2000,Denver,,9/23/1991,Antiques/Flea Markets
10564,2000,Denver,,9/23/1991,Art Galleries
10564,2000,Denver,,9/23/1991,Art Museums
10564,2000,Denver,,9/23/1991,Bakeries + Desserts
10564,2000,Denver,,9/23/1991,Biking
10564,2000,Denver,,9/23/1991,Bookstores
10564,2000,Denver,,9/23/1991,Cafes + Coffee Shops
10564,2000,Denver,,9/23/1991,Cocktails
10564,2000,Denver,,9/23/1991,Craft Beer
10564,2000,Denver,,9/23/1991,Food Markets
10564,2000,Denver,,9/23/1991,Hiking
10564,2000,Denver,,9/23/1991,Historic Sites
10564,2000,Denver,,9/23/1991,History Museums
10564,2000,Denver,,9/23/1991,Hole-In-The-Wall Restaurants
10564,2000,Denver,,9/23/1991,LGBTQIA+ Owned Businesses
10564,2000,Denver,,9/23/1991,Live Music
10564,2000,Denver,,9/23/1991,Local Boutiques
10564,2000,Denver,,9/23/1991,Parks + Gardens
10564,2000,Denver,,9/23/1991,"Spectator Sports (MLB, NHL, etc.)"
10564,2000,Denver,,9/23/1991,Thrift Stores
10564,2000,Denver,,9/23/1991,Wine
10565,1000,Burlington,,10/15/1949,Bakeries + Desserts
10565,1000,Burlington,,10/15/1949,Cafes + Coffee Shops
10565,1000,Burlington,,10/15/1949,Comedy Clubs
10565,1000,Burlington,,10/15/1949,Historic Sites
10565,1000,Burlington,,10/15/1949,History Museums
10565,1000,Burlington,,10/15/1949,Hole-In-The-Wall Restaurants
10565,1000,Burlington,,10/15/1949,Musical Theater
10565,1000,Burlington,,10/15/1949,Parks + Gardens
10565,1000,Burlington,,10/15/1949,Plays
10565,1000,Burlington,,11/1/1957,Bakeries + Desserts
10565,1000,Burlington,,11/1/1957,Cafes + Coffee Shops
10565,1000,Burlington,,11/1/1957,Comedy Clubs
10565,1000,Burlington,,11/1/1957,Historic Sites
10565,1000,Burlington,,11/1/1957,History Museums
10565,1000,Burlington,,11/1/1957,Hole-In-The-Wall Restaurants
10565,1000,Burlington,,11/1/1957,Musical Theater
10565,1000,Burlington,,11/1/1957,Parks + Gardens
10565,1000,Burlington,,11/1/1957,Plays
10566,1300,Washington,,9/3/1974,Art Galleries
10566,1300,Washington,,9/3/1974,Art Museums
10566,1300,Washington,,9/3/1974,Bakeries + Desserts
10566,1300,Washington,,9/3/1974,Cafes + Coffee Shops
10566,1300,Washington,,9/3/1974,Cocktails
10566,1300,Washington,,9/3/1974,Comedy Clubs
10566,1300,Washington,,9/3/1974,Craft Beer
10566,1300,Washington,,9/3/1974,Fine Dining
10566,1300,Washington,,9/3/1974,Food Markets
10566,1300,Washington,,9/3/1974,Musical Theater
10566,1300,Washington,,9/3/1974,Plays
10566,1300,Washington,,9/3/1974,Spas
10566,1300,Washington,,9/3/1974,Wine
10567,1500,Washington,,3/18/1976,Antiques/Flea Markets
10567,1500,Washington,,3/18/1976,Bakeries + Desserts
10567,1500,Washington,,3/18/1976,Cafes + Coffee Shops
10567,1500,Washington,,3/18/1976,Comedy Clubs
10567,1500,Washington,,3/18/1976,Food Markets
10567,1500,Washington,,3/18/1976,Historic Sites
10567,1500,Washington,,3/18/1976,History Museums
10567,1500,Washington,,3/18/1976,Hole-In-The-Wall Restaurants
10567,1500,Washington,,3/18/1976,Live Music
10567,1500,Washington,,3/18/1976,Local Boutiques
10567,1500,Washington,,3/18/1976,Parks + Gardens
10567,1500,Washington,,3/18/1976,Spas
10567,1500,Washington,,3/18/1976,"Spectator Sports (MLB, NHL, etc.)"
10567,1500,Washington,,3/18/1976,Thrift Stores
10567,1500,Washington,,2/17/1978,Antiques/Flea Markets
10567,1500,Washington,,2/17/1978,Bakeries + Desserts
10567,1500,Washington,,2/17/1978,Cafes + Coffee Shops
10567,1500,Washington,,2/17/1978,Comedy Clubs
10567,1500,Washington,,2/17/1978,Food Markets
10567,1500,Washington,,2/17/1978,Historic Sites
10567,1500,Washington,,2/17/1978,History Museums
10567,1500,Washington,,2/17/1978,Hole-In-The-Wall Restaurants
10567,1500,Washington,,2/17/1978,Live Music
10567,1500,Washington,,2/17/1978,Local Boutiques
10567,1500,Washington,,2/17/1978,Parks + Gardens
10567,1500,Washington,,2/17/1978,Spas
10567,1500,Washington,,2/17/1978,"Spectator Sports (MLB, NHL, etc.)"
10567,1500,Washington,,2/17/1978,Thrift Stores
10568,1300,Charleston,,12/26/1979,Art Galleries
10568,1300,Charleston,,12/26/1979,Art Museums
10568,1300,Charleston,,12/26/1979,Bakeries + Desserts
10568,1300,Charleston,,12/26/1979,Cafes + Coffee Shops
10568,1300,Charleston,,12/26/1979,Fine Dining
10568,1300,Charleston,,12/26/1979,Food Markets
10568,1300,Charleston,,12/26/1979,Historic Sites
10568,1300,Charleston,,12/26/1979,History Museums
10568,1300,Charleston,,12/26/1979,Hole-In-The-Wall Restaurants
10568,1300,Charleston,,12/26/1979,Live Music
10568,1300,Charleston,,12/26/1979,Parks + Gardens
10568,1300,Charleston,,12/26/1979,Wine
10568,1300,Charleston,,4/13/1984,Art Galleries
10568,1300,Charleston,,4/13/1984,Art Museums
10568,1300,Charleston,,4/13/1984,Bakeries + Desserts
10568,1300,Charleston,,4/13/1984,Cafes + Coffee Shops
10568,1300,Charleston,,4/13/1984,Fine Dining
10568,1300,Charleston,,4/13/1984,Food Markets
10568,1300,Charleston,,4/13/1984,Historic Sites
